|   name |         ra |       dec |     z |  gal_l |   mass | complete | lowmass |        S-PLUS | CHANCES |                   Abell |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT | WINGS |
|  72810 |   24.51336 | -21.92034 | 0.348 | 189.29 |  98.78 |    False |    True |  SPLUS-s17s18 |         |                         | ACT-CL J0138.0-2155 |                    |                 |          |                   |       |
|  59966 |   24.81378 |  -3.64531 | 0.115 | 150.94 |  39.62 |    False |   False |               |         |              ABELL 0229 |                     |                    |                 |          |                   |       |
|  64495 |   24.84781 | -11.39668 | 0.274 | 160.85 |  98.98 |    False |    True |               |         |              ABELL 0230 | ACT-CL J0139.3-1122 | PSZ2 G160.83-70.63 |                 |          |                   |       |
|  60003 |   25.00924 |  -5.91807 | 0.442 | 153.70 | 105.13 |    False |    True |               |         |                         | ACT-CL J0140.0-0554 |                    |                 |          |                   |       |
|  72828 |   25.20808 | -23.06671 | 0.208 | 195.68 |  52.30 |    False |   False |  SPLUS-s18s18 |         |              ABELL 0238 |                     |                    |                 |          |                   |       |
|  72783 |   25.37807 | -20.42001 | 0.279 | 185.23 |  65.07 |    False |   False |  SPLUS-s16s19 |         |                         | ACT-CL J0141.5-2024 |                    |                 |          |                   |       |
|  88059 |   25.87490 | -46.23841 | 0.159 | 278.03 |  61.71 |    False |    True |  SPLUS-s36s14 |         |              ABELL 2937 |                     |                    |                 |          |                   |       |
|  72813 |   26.17747 | -22.23013 | 0.285 | 193.79 |  69.22 |    False |   False |  SPLUS-s17s19 |         |              ABELL 2938 | ACT-CL J0144.6-2213 |                    |                 |          |                   |       |
|  91401 |   26.27427 | -53.02354 | 0.124 | 285.49 |  81.92 |    False |    True |  SPLUS-s41s13 |         |              ABELL 2941 | ACT-CL J0144.9-5301 | PSZ2 G285.52-62.23 |           A2941 |          | MCXC J0145.0-5300 |       |
|  97021 |   26.32097 | -60.56078 | 0.180 | 291.33 |  61.99 |    False |    True |               |         |                         |                     | PSZ2 G291.34-55.31 |                 |          | MCXC J0145.2-6033 |       |
|  68726 |   26.63541 | -18.20748 | 0.244 | 180.70 |  70.01 |    False |   False |  SPLUS-s14s20 |         |             ABELL S0190 | ACT-CL J0146.3-1813 |                    |                 |          |                   |       |
|  97044 |   26.99321 | -62.87603 | 0.093 | 292.26 |  28.79 |    False |   False |               |         |             ABELL S0194 |                     |                    |                 |          |                   |       |
|  80851 |   27.08873 | -31.92407 | 0.151 | 237.52 |  72.57 |    False |    True |  SPLUS-s25s18 |         |              ABELL 2943 | ACT-CL J0148.2-3155 |                    |                 |          |                   |       |
|  59974 |   27.09336 |  -4.10240 | 0.087 | 155.96 |  31.00 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  84322 |   27.41333 | -38.41310 | 0.362 | 259.39 | 127.22 |    False |    True |  SPLUS-s30s17 |         |                         | ACT-CL J0149.4-3825 |                    |                 |          |                   |       |
|  77013 |   27.88781 | -29.00612 | 0.394 | 224.50 | 122.99 |    False |    True |  SPLUS-s23s19 |         |                         | ACT-CL J0151.6-2859 | PSZ2 G224.40-76.54 |                 |          |                   |       |
|  76972 |   27.99465 | -25.80677 | 0.140 | 210.78 |  45.66 |    False |   False |  SPLUS-s20s20 |         |              ABELL 0264 |                     |                    |                 |          |                   |       |
|  77011 |   28.14234 | -28.87916 | 0.406 | 223.89 | 111.17 |    False |    True |  SPLUS-s23s19 |         |                         | ACT-CL J0152.5-2853 | PSZ2 G224.03-76.42 |                 |          |                   |       |
|  55475 |   28.17933 |   1.01161 | 0.229 | 153.05 |  89.93 |    False |    True | STRIPE82_0042 |         |              ABELL 0267 | ACT-CL J0152.6+0100 | PSZ2 G153.00-58.26 |                 |          |                   |       |
|  55394 |   28.19992 |   1.01789 | 0.229 | 153.08 |  84.29 |    False |    True | STRIPE82_0042 |         |              ABELL 0267 | ACT-CL J0152.6+0100 | PSZ2 G153.00-58.26 |                 |          |                   |       |
|  55505 |   28.38948 |  -1.32296 | 0.243 | 155.52 |  86.29 |    False |    True | STRIPE82_0041 |         |                         | ACT-CL J0153.5-0118 | PSZ2 G155.46-60.15 |                 |          |                   |       |
|  80889 |   28.59403 | -35.65316 | 0.153 | 249.28 |  43.59 |    False |   False |  SPLUS-s28s18 |         |              ABELL 2952 |                     |                    |                 |          |                   |       |
|  60099 |   28.75776 |  -6.23968 | 0.128 | 161.69 |  31.11 |    False |   False |               |         |              ABELL 0274 | ACT-CL J0155.0-0615 |                    |                 |          |                   |       |
|  55472 |   29.03437 |   1.05902 | 0.080 | 154.44 |  41.36 |    False |    True | STRIPE82_0042 |         |              ABELL 0279 |                     |                    |                 |          |                   |       |
|  94400 |   29.24453 | -58.33892 | 0.217 | 287.26 |  50.77 |    False |   False |  SPLUS-s45s13 |         |             ABELL S0208 | ACT-CL J0157.2-5820 |                    |                 |          |                   |       |
|  55513 |   29.61987 |  -1.78603 | 0.163 | 158.13 |  59.13 |    False |    True |               |         |              ABELL 0286 | ACT-CL J0158.4-0145 |                    |                 |          |                   |       |
|  80876 |   29.76521 | -34.22221 | 0.402 | 243.10 | 129.76 |    False |    True |  SPLUS-s27s19 |         |                         | ACT-CL J0159.0-3413 | PSZ2 G243.15-73.84 |                 |          |                   |       |
|  84399 |   29.83023 | -38.66588 | 0.255 | 256.33 |  53.24 |    False |   False |  SPLUS-s30s18 |         |                         |                     |                    |                 |          |                   |       |
|  80869 |   29.86591 | -33.54585 | 0.394 | 240.71 |  73.06 |    False |    True |  SPLUS-s26s20 |         |                         | ACT-CL J0159.3-3331 | PSZ2 G240.71-74.03 |                 |          |                   |       |
|  64550 |   29.95835 |  -8.83293 | 0.407 | 167.59 | 120.38 |    False |    True |               |         |                         | ACT-CL J0159.8-0849 | PSZ2 G167.66-65.59 |                 |          |                   |       |
|  72905 |   30.09381 | -22.59897 | 0.289 | 200.55 |  64.94 |    False |   False |  SPLUS-s18s21 |         |             ABELL S0213 | ACT-CL J0200.3-2236 |                    |                 |          |                   |       |
|  72936 |   30.21424 | -24.63914 | 0.205 | 207.76 |  49.63 |    False |   False |  SPLUS-s19s21 |         |              ABELL 0289 |                     |                    |                 |          |                   |       |
|  55515 |   30.45131 |  -2.18849 | 0.195 | 159.96 |  64.41 |    False |    True |               |         |              ABELL 0291 | ACT-CL J0201.6-0211 |                    |                 |          |                   |       |
|  51062 |   30.46532 |   3.74851 | 0.164 | 154.47 |  61.15 |    False |    True |               |         |              ABELL 0293 |                     |                    |                 |          |                   |       |
|  72869 |   30.79809 | -20.28345 | 0.450 | 194.12 | 107.52 |    False |    True |               |         |                         | ACT-CL J0203.1-2017 |                    |                 |          |                   |       |
|  64565 |   30.87146 |  -9.82674 | 0.334 | 170.82 |  94.84 |    False |    True |               |         |                         | ACT-CL J0203.4-0949 |                    |                 |          |                   |       |
|  84430 |   30.91208 | -41.09480 | 0.130 | 260.81 |  44.41 |    False |   False |  SPLUS-s32s18 |         |              ABELL 2969 |                     |                    |                 |          |                   |       |
|  72942 |   31.37193 | -24.77977 | 0.206 | 209.05 |  67.35 |    False |    True |               |         |              ABELL 0302 | ACT-CL J0205.4-2446 |                    |                 |          |                   |       |
|  68763 |   31.62688 | -14.89335 | 0.300 | 181.71 | 110.53 |    False |    True |               |         |              ABELL 0305 |                     | PSZ2 G181.71-68.65 |                 |          |                   |       |
|  68780 |   31.96647 | -15.63956 | 0.222 | 183.90 |  75.44 |    False |    True |               |         |                         |                     | PSZ2 G183.92-68.82 |                 |          |                   |       |
|  51077 |   32.52010 |   2.89664 | 0.148 | 158.27 |  46.06 |    False |   False |               |         |              ABELL 0313 | ACT-CL J0210.1+0254 |                    |                 |          |                   |       |
|  68800 |   32.96227 | -17.03348 | 0.183 | 188.58 |  47.46 |    False |   False |               |         |              ABELL 2985 | ACT-CL J0211.8-1701 | PSZ2 G188.57-68.86 |                 |          |                   |       |
|  77057 |   33.23083 | -26.17083 | 0.169 | 214.56 |  50.80 |    False |   False |               |         |              ABELL 0327 |                     |                    |                 |          |                   |       |
|  88156 |   33.26721 | -47.14241 | 0.115 | 269.68 |  48.44 |    False |    True |  SPLUS-s36s18 |         |              ABELL 2988 |                     | PSZ2 G269.82-64.35 |           A2988 |          | MCXC J0212.8-4707 |       |
|  72951 |   33.28137 | -25.28184 | 0.214 | 211.79 |  59.38 |    False |   False |               |         |              ABELL 0325 |                     |                    |                 |          |                   |       |
|  80957 |   33.54276 | -33.82337 | 0.238 | 238.60 |  53.38 |    False |   False |  SPLUS-s26s22 |         |             ABELL S0235 | ACT-CL J0214.0-3349 |                    |                 |          |                   |       |
|  60076 |   33.66333 |  -4.54832 | 0.140 | 167.91 |  52.85 |    False |   False |               |         |              ABELL 0329 | ACT-CL J0214.7-0432 | PSZ2 G167.98-59.95 |                 |          |                   |       |
|  88149 |   33.68576 | -46.66927 | 0.309 | 268.43 |  66.30 |    False |   False |  SPLUS-s36s18 |         |                         | ACT-CL J0214.8-4639 |                    |                 |          |                   |       |
|  80999 |   33.68905 | -36.55491 | 0.256 | 246.25 |  54.60 |    False |   False |  SPLUS-s28s21 |         |              ABELL 2993 | ACT-CL J0214.8-3632 |                    |                 |          |                   |       |
|  68802 |   34.05218 | -17.36898 | 0.358 | 190.84 |  70.85 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  91480 |   34.30572 | -52.74032 | 0.343 | 276.81 |  95.20 |    False |    True |  SPLUS-s41s16 |         |                         | ACT-CL J0217.1-5244 | PSZ2 G276.75-59.82 |                 |          | MCXC J0217.2-5244 |       |
|  80919 |   34.58376 | -31.69082 | 0.273 | 231.71 | 104.74 |    False |    True |  SPLUS-s25s23 |         |                         | ACT-CL J0218.3-3142 | PSZ2 G231.74-70.59 |                 |          |                   |       |
|  60134 |   36.41311 |  -3.19093 | 0.141 | 170.26 |  40.78 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  84568 |   36.48507 | -41.91176 | 0.220 | 256.49 |  83.82 |    False |    True |  SPLUS-s32s21 |         |              ABELL 3017 | ACT-CL J0225.8-4154 | PSZ2 G256.53-65.70 |                 |          | MCXC J0225.9-4154 |       |
|  99570 |   36.56407 | -67.05657 | 0.093 | 289.51 |  24.81 |    False |   False |               |         |              ABELL 3021 |                     | PSZ2 G289.50-47.49 |                 |          |                   |       |
|  77089 |   36.78759 | -28.86122 | 0.214 | 223.23 |  69.63 |    False |    True |               |         |                         | ACT-CL J0227.1-2851 | PSZ2 G223.16-68.81 |                 |          |                   |       |
|  72988 |   36.82108 | -22.08045 | 0.164 | 205.13 |  52.80 |    False |   False |               |         |              ABELL 0353 |                     |                    |                 |          |                   |       |
|  64671 |   37.05558 | -11.95229 | 0.200 | 183.90 |  43.11 |    False |   False |               |         |              ABELL 0355 | ACT-CL J0228.2-1156 |                    |                 |          |                   |       |
|  73013 |   37.10234 | -24.43790 | 0.307 | 211.35 |  69.96 |    False |   False |               |         |              ABELL 3022 | ACT-CL J0228.3-2426 |                    |                 |          |                   |       |
|  80950 |   37.34717 | -33.53183 | 0.078 | 235.80 |  24.03 |    False |   False |  SPLUS-s26s24 |         |                         |                     | PSZ2 G235.74-67.98 |                 |          |                   |       |
|  80938 |   37.48655 | -33.16756 | 0.079 | 234.79 |  34.79 |    False |   False |  SPLUS-s26s24 |         |                         |                     |                    |                 |          |                   |       |
|  84514 |   37.53465 | -38.90020 | 0.190 | 248.97 |  54.54 |    False |   False |  SPLUS-s30s23 |         |             ABELL S0271 |                     |                    |                 |          |                   |       |
|  91464 |   37.57011 | -51.39770 | 0.282 | 272.11 | 108.04 |    False |    True |  SPLUS-s40s18 |         |                         |                     |                    |                 |          |                   |       |
|  80937 |   37.70193 | -33.06889 | 0.078 | 234.46 |  33.11 |    False |   False |  SPLUS-s26s24 |         |              ABELL 3027 | ACT-CL J0231.1-3259 |                    |                 |          |                   |       |
|  51083 |   37.74704 |   2.79206 | 0.243 | 165.57 |  89.08 |    False |    True |               |         |              ABELL 0359 | ACT-CL J0230.9+0248 |                    |                 |          |                   |       |
|  60155 |   37.93988 |  -4.86047 | 0.186 | 174.42 |  83.42 |    False |    True |               |         |              ABELL 0362 | ACT-CL J0231.7-0453 | PSZ2 G174.40-57.33 |                 |          |                   |       |
|  88216 |   38.08912 | -44.35061 | 0.293 | 259.96 | 142.39 |    False |    True |  SPLUS-s34s21 |         |                         | ACT-CL J0232.2-4421 | PSZ2 G259.98-63.43 |                 |          | MCXC J0232.2-4420 |       |
|  94478 |   38.63907 | -58.50860 | 0.414 | 280.28 |  89.98 |    False |    True |  SPLUS-s45s16 |         |                         | ACT-CL J0234.7-5831 | PSZ2 G280.23-53.84 |                 |          |                   |       |
|  60159 |   38.92646 |  -5.42047 | 0.180 | 176.43 |  46.26 |    False |   False |               |         |              ABELL 0366 |                     |                    |                 |          |                   |       |
|  91463 |   38.96166 | -51.34940 | 0.278 | 270.91 |  85.42 |    False |    True |  SPLUS-s40s19 |         |                         | ACT-CL J0235.7-5120 | PSZ2 G270.93-58.78 |                 |          |                   |       |
|  68918 |   39.15174 | -19.37792 | 0.090 | 200.73 |  61.30 |    False |    True |               |         |              ABELL 0367 |                     | PSZ2 G200.63-64.71 |                 |          |                   |       |
|  88234 |   39.20100 | -45.36066 | 0.192 | 260.92 |  62.66 |    False |   False |  SPLUS-s35s22 |         |              ABELL 3036 | ACT-CL J0236.6-4516 | PSZ2 G260.85-62.19 |                 |          |                   |       |
|  91439 |   39.28258 | -49.65020 | 0.334 | 268.09 |  66.74 |    False |   False |  SPLUS-s38s20 |         |                         | ACT-CL J0236.9-4937 |                    |                 |          |                   |       |
|  77148 |   39.36615 | -26.50988 | 0.228 | 217.53 | 100.50 |    False |    True |               |         |              ABELL 0368 | ACT-CL J0237.4-2630 |                    |                 |          |                   |       |
|  77178 |   40.34587 | -28.65382 | 0.233 | 222.98 |  92.45 |    False |    True |               |         |              ABELL 3041 | ACT-CL J0241.3-2838 | PSZ2 G222.99-65.70 |                 |          |                   |       |
|  77169 |   40.45898 | -28.07429 | 0.383 | 221.60 | 109.86 |    False |    True |               |         |                         | ACT-CL J0241.8-2805 |                    |                 |          |                   |       |
|  72979 |   40.64729 | -21.53917 | 0.317 | 206.55 |  69.37 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  88254 |   41.31589 | -46.46843 | 0.095 | 261.29 |  39.21 |    False |   False |  SPLUS-s36s22 |         |              ABELL 3047 |                     |                    |                 |          |                   |       |
|  91486 |   41.36190 | -53.03787 | 0.300 | 271.54 | 131.69 |    False |    True |  SPLUS-s41s20 |         |             ABELL S0295 | ACT-CL J0245.5-5302 | PSZ2 G271.53-56.57 |                 |          | PSZ1 G271.48-56.5 |       |
|  64716 |   41.36613 | -11.11812 | 0.099 | 187.61 |  40.55 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  55606 |   41.46896 |  -0.69398 | 0.181 | 173.80 |  54.13 |    False |   False | STRIPE82_0059 |         |              ABELL 0381 | ACT-CL J0245.8-0042 | PSZ2 G173.90-51.89 |                 |          |                   |       |
|  72969 |   41.59728 | -20.51640 | 0.325 | 205.02 |  99.19 |    False |    True |               |         |              ABELL 3048 | ACT-CL J0246.4-2033 | PSZ2 G205.05-62.95 |                 |          |                   |       |
|  73036 |   41.61525 | -20.51748 | 0.328 | 205.04 |  87.51 |    False |    True |               |         |              ABELL 3048 | ACT-CL J0246.4-2033 | PSZ2 G205.05-62.95 |                 |          |                   |       |
|  60202 |   42.01371 |  -3.52931 | 0.189 | 177.76 |  61.59 |    False |   False |               |         |              ABELL 0383 | ACT-CL J0248.0-0331 |                    |                 |          |                   |       |
|  99606 |   42.58640 | -65.53283 | 0.297 | 285.30 |  65.97 |    False |   False |               |         |                         |                     | PSZ2 G285.28-47.35 |                 |          |                   |       |
|  73088 |   42.87705 | -24.94820 | 0.112 | 215.13 |  77.09 |    False |    True |               |         |              ABELL 0389 | ACT-CL J0251.3-2456 |                    |                 |          |                   |       |
|  68929 |   43.40660 | -14.67720 | 0.207 | 195.50 |  48.73 |    False |   False |               |         |              ABELL 0394 |                     |                    |                 |          |                   |       |
|  94481 |   43.60784 | -58.95862 | 0.436 | 277.74 | 207.01 |     True |   False |  SPLUS-s45s18 |         |                         | ACT-CL J0254.3-5857 | PSZ2 G277.76-51.74 |                 |          |                   |       |
|  99619 |   43.64366 | -66.41045 | 0.079 | 285.66 |  31.44 |    False |   False |               |         |             ABELL S0311 |                     | PSZ2 G285.85-46.36 |                 |          |                   |       |
|  94430 |   43.64826 | -54.08512 | 0.123 | 271.49 |  33.17 |    False |   False |  SPLUS-s42s20 |         |              ABELL 3067 |                     |                    |                 |          |                   |       |
|  88217 |   43.80408 | -44.35668 | 0.163 | 255.91 |  40.29 |    False |   False |  SPLUS-s34s24 |         |              ABELL 3068 |                     |                    |                 |          |                   |       |
|  88270 |   44.23902 | -47.60935 | 0.206 | 261.29 |  53.73 |    False |   False |  SPLUS-s37s23 |         |              ABELL 3072 | ACT-CL J0256.9-4736 |                    |                 |          |                   |       |
|  73057 |   44.42742 | -22.15067 | 0.322 | 210.07 | 109.41 |    False |    True |               |         |              ABELL 0402 | ACT-CL J0257.7-2209 | PSZ2 G210.08-60.96 |                 |          | MCXC J0257.6-2209 |       |
|  88221 |   44.72042 | -44.46521 | 0.163 | 255.58 |  40.60 |    False |   False |  SPLUS-s34s25 |         |                         |                     |                    |                 |          |                   |       |
|  51179 |   44.82517 |   3.47167 | 0.098 | 173.15 |  36.25 |    False |   False |               |         |              ABELL 0403 |                     |                    |                 |          |                   |       |
|  91575 |   45.04128 | -51.84794 | 0.073 | 267.44 |  19.61 |    False |   False |  SPLUS-s40s22 |         |              ABELL 3078 |                     |                    |                 |          |                   |       |
|  99614 |   45.07429 | -66.07766 | 0.138 | 284.72 |  44.95 |    False |   False |               |         |              ABELL 3080 |                     |                    |                 |          |                   |       |
|  55635 |   45.40506 |   1.91572 | 0.169 | 175.34 |  44.37 |    False |   False |               |         |                         | ACT-CL J0301.6+0155 |                    |                 |          |                   |       |
|  51238 |   45.70720 |   3.89820 | 0.070 | 173.65 | 186.01 |     True |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  77240 |   45.80894 | -27.60138 | 0.262 | 221.57 |  65.19 |    False |   False |               |         |              ABELL 3082 | ACT-CL J0303.3-2736 |                    |                 |          |                   |       |
|  55634 |   45.84591 |   1.92262 | 0.155 | 175.79 |  36.05 |    False |   False |               |         |              ABELL 0409 | ACT-CL J0303.3+0155 |                    |                 |          |                   |       |
|  84590 |   46.03042 | -36.95135 | 0.219 | 240.68 |  92.02 |    False |    True |  SPLUS-s29s28 |         |              ABELL 3084 | ACT-CL J0304.0-3656 | PSZ2 G240.61-60.40 |                 |          |                   |       |
|  91523 |   46.06883 | -49.34985 | 0.390 | 263.03 |  83.78 |    False |    True |  SPLUS-s38s24 |         |                         | ACT-CL J0304.2-4921 | PSZ2 G263.03-56.19 |                 |          |                   |       |
|  64786 |   46.71330 | -12.09385 | 0.080 | 194.29 |  61.77 |    False |    True |               |         |              ABELL 0415 |                     |                    |                 |          |                   |       |
|  77253 |   46.76082 | -28.67212 | 0.250 | 223.91 |  92.75 |    False |    True |               |         |              ABELL 3088 | ACT-CL J0307.0-2840 | PSZ2 G223.93-60.10 |                 |          |                   |       |
|  73074 |   47.07305 | -23.66743 | 0.070 | 214.26 |  27.66 |    False |   False |               |         |              ABELL 0419 |                     |                    |                 |          |                   |       |
|  97180 |   47.85278 | -63.91583 | 0.282 | 281.28 |  78.16 |    False |    True |               |         |                         |                     | PSZ2 G281.26-46.90 |                 |          |                   |       |
|  60280 |   48.17337 |  -6.01621 | 0.451 | 187.22 |  90.98 |    False |    True |               |         |                         | ACT-CL J0312.6-0601 |                    |                 |          |                   |       |
|  84613 |   48.42029 | -38.32802 | 0.081 | 242.70 |  36.30 |    False |   False |  SPLUS-s30s29 |         |              ABELL 3098 |                     |                    |                 |          |                   |       |
|  88329 |   48.59156 | -45.42555 | 0.073 | 255.33 |  27.39 |    False |   False |  SPLUS-s35s27 |         |              ABELL 3104 | ACT-CL J0314.4-4524 | PSZ2 G255.32-56.27 |                 |          |                   |       |
|  91556 |   49.05714 | -50.94414 | 0.074 | 263.92 |  31.03 |    False |   False |  SPLUS-s39s24 |         |              ABELL 3110 |                     |                    |                 |          |                   |       |
|  91519 |   49.43784 | -48.82055 | 0.165 | 260.47 |  51.40 |    False |   False |  SPLUS-s38s25 |         |              ABELL 3113 | ACT-CL J0317.8-4849 | PSZ2 G260.52-54.50 |                 |          |                   |       |
|  88337 |   49.46322 | -45.75340 | 0.077 | 255.50 |  43.39 |    False |    True |  SPLUS-s35s27 |         |              ABELL 3111 |                     |                    |                 |          |                   |       |
|  88313 |   49.49502 | -44.23856 | 0.088 | 252.93 |  59.06 |    False |    True |  SPLUS-s34s28 |         |              ABELL 3112 | ACT-CL J0317.9-4420 | PSZ2 G252.99-56.09 |                 |          |                   |       |
|  60256 |   49.61779 |  -3.04323 | 0.381 | 184.95 |  99.28 |    False |    True |               |         |                         | ACT-CL J0318.5-0303 |                    |                 |          |                   |       |
|  55630 |   49.82617 |   2.09874 | 0.392 | 179.50 |  76.29 |    False |    True |               |         |                         | ACT-CL J0319.3+0205 | PSZ2 G179.45-43.92 |                 |          |                   |       |
|  88336 |   50.48391 | -45.53577 | 0.081 | 254.72 |  22.61 |    False |   False |  SPLUS-s35s28 |         |             ABELL S0345 |                     |                    |                 |          |                   |       |
|  91596 |   50.52597 | -53.17536 | 0.079 | 266.49 |  22.84 |    False |   False |  SPLUS-s41s24 |         |                         |                     |                    |                 |          |                   |       |
|  60359 |   51.03392 |  -5.79979 | 0.199 | 189.48 |  45.77 |    False |   False |               |         |              ABELL 0432 |                     |                    |                 |          |                   |       |
|  60378 |   51.43410 |  -7.55191 | 0.151 | 192.00 |  43.15 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  91605 |   51.83278 | -53.49573 | 0.071 | 266.37 |  34.56 |    False |   False |  SPLUS-s41s24 |         |              ABELL 3125 |                     |                    |                 |          |                   |       |
|  94531 |   52.15691 | -55.71120 | 0.092 | 269.31 |  83.48 |    False |    True |  SPLUS-s43s23 |         |              ABELL 3126 | ACT-CL J0328.6-5541 | PSZ2 G269.31-49.87 |                 |          |                   |       |
|  55763 |   52.42269 |  -2.19924 | 0.450 | 186.45 | 143.45 |     True |   False |               |         |                         | ACT-CL J0329.6-0211 |                    |                 |          |                   |       |
|  73103 |   52.77306 | -21.00434 | 0.195 | 212.21 |  46.47 |    False |   False |               |         |                         | ACT-CL J0331.1-2100 | PSZ2 G212.25-53.20 |                 |          |                   |       |
| 101748 |   53.04359 | -71.83325 | 0.128 | 287.66 |  78.43 |    False |    True |        MC0103 |         |              ABELL 3136 |                     |                    |                 |          |                   |       |
|  97185 |   53.20550 | -64.22475 | 0.080 | 279.52 |  48.77 |    False |    True |               |         |             ABELL S0362 |                     | PSZ2 G279.51-44.85 |                 |          |                   |       |
|  55753 |   53.29537 |  -1.68377 | 0.141 | 186.61 |  43.34 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  55745 |   53.58691 |  -1.18928 | 0.139 | 186.31 |  29.96 |    False |   False | STRIPE82_0077 |         |                         |                     |                    |                 |          |                   |       |
|  64866 |   53.93154 | -12.53437 | 0.183 | 200.41 |  39.76 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  84720 |   54.07650 | -40.61669 | 0.177 | 245.46 |  87.54 |    False |    True |  SPLUS-s31s32 |         |              ABELL 3140 | ACT-CL J0336.2-4037 | PSZ2 G245.47-53.62 |                 |          |                   |       |
|  84712 |   54.25573 | -39.79941 | 0.103 | 244.07 |  65.84 |    False |    True |  SPLUS-s31s32 |         |              ABELL 3142 |                     | PSZ2 G244.11-53.59 |                 |          |                   |       |
|  64852 |   54.62627 | -11.16138 | 0.139 | 199.06 |  58.39 |    False |    True |               |         |              ABELL 0448 |                     |                    |                 |          |                   |       |
|  55766 |   55.51870 |  -2.42623 | 0.195 | 189.22 |  55.04 |    False |   False |               |         |              ABELL 0451 |                     |                    |                 |          |                   |       |
|  64873 |   56.30296 | -12.99784 | 0.108 | 202.58 |  39.76 |    False |   False |               |         |              ABELL 0454 |                     |                    |                 |          |                   |       |
|  73153 |   56.33327 | -20.75313 | 0.196 | 213.46 |  55.84 |    False |   False |               |         |              ABELL 0456 | ACT-CL J0345.3-2044 |                    |                 |          |                   |       |
|  55803 |   56.34230 |   1.01308 | 0.183 | 186.20 |  46.97 |    False |   False | STRIPE82_0082 |         |                         |                     |                    |                 |          |                   |       |
|  73205 |   56.48253 | -24.28700 | 0.106 | 218.85 |  24.35 |    False |   False |               |         |              ABELL 0458 |                     |                    |            A458 |          |                   |       |
|  64954 |   56.57621 | -13.74804 | 0.117 | 203.74 |  30.06 |    False |   False |               |         |              ABELL 0460 |                     |                    |                 |          |                   |       |
|  77367 |   56.74913 | -29.01081 | 0.138 | 226.31 |  31.58 |    False |   False |               |         |              ABELL 3165 |                     |                    |                 |          |                   |       |
|  73192 |   56.94635 | -23.54501 | 0.394 | 217.88 |  77.39 |    False |    True |               |         |             ABELL S0391 | ACT-CL J0347.8-2332 |                    |                 |          |                   |       |
|  73166 |   56.95389 | -21.76983 | 0.356 | 215.23 | 102.26 |    False |    True |               |         |              ABELL 3168 | ACT-CL J0347.9-2144 | PSZ2 G215.19-49.65 |                 |          |                   |       |
|  88396 |   57.04249 | -45.21720 | 0.368 | 252.20 |  69.16 |    False |   False |  SPLUS-s35s31 |         |                         | ACT-CL J0348.2-4514 | PSZ2 G252.23-50.62 |                 |          |                   |       |
|  88401 |   57.11984 | -45.54442 | 0.070 | 252.68 |  20.90 |    False |   False |  SPLUS-s35s31 |         |             ABELL S0393 |                     |                    |                 |          |                   |       |
|  55811 |   57.13564 |   0.48272 | 0.312 | 187.37 |  60.84 |    False |   False | STRIPE82_0082 |         |                         | ACT-CL J0348.6+0029 |                    |                 |          |                   |       |
|  55820 |   57.17680 |  -0.46566 | 0.345 | 188.39 |  94.08 |    False |    True | STRIPE82_0081 |         |                         | ACT-CL J0348.6-0027 |                    |                 |          |                   |       |
|  99719 |   57.80266 | -69.57457 | 0.450 | 284.06 | 118.66 |    False |    True |        MC0059 |         |                         |                     |                    |                 |          |                   |       |
|  77392 |   58.44005 | -30.70815 | 0.173 | 229.28 |  38.31 |    False |   False |  SPLUS-s24s38 |         |              ABELL 3181 |                     |                    |                 |          |                   |       |
|  81154 |   58.57193 | -32.00113 | 0.172 | 231.30 |  48.45 |    False |   False |  SPLUS-s25s38 |         |              ABELL 3183 |                     |                    |                 |          |                   |       |
|  81165 |   59.19198 | -34.52927 | 0.354 | 235.29 |  82.15 |    False |    True |  SPLUS-s27s37 |         |                         | ACT-CL J0356.8-3431 |                    |                 |          |                   |       |
|  77379 |   59.70250 | -29.92076 | 0.425 | 228.29 | 101.24 |    False |    True |  SPLUS-s24s39 |         |              ABELL 3192 | ACT-CL J0358.9-2955 | PSZ2 G228.30-49.02 |                 |          |                   |       |
|  77384 |   59.77903 | -30.18989 | 0.096 | 228.71 |  42.61 |    False |   False |  SPLUS-s24s39 |         |              ABELL 3194 |                     |                    |                 |          |                   |       |
|  60390 |   59.78640 |  -3.34219 | 0.115 | 193.38 |  30.30 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
| 101752 |   59.79454 | -72.08964 | 0.299 | 286.28 | 139.16 |    False |    True |        MC0104 |         |                         |                     | PSZ2 G286.28-38.36 |                 |          |                   |       |
|  64950 |   59.84704 | -13.65556 | 0.256 | 205.54 |  88.86 |    False |    True |               |         |              ABELL 0471 | ACT-CL J0359.5-1339 | PSZ2 G205.56-44.20 |                 |          |                   |       |
