|                name |               Cluster Name |        ra |       dec |     z |  gal_l |  mass | complete | lowmass |                    CHANCES |                   Abell | CODEX |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT |  m200 | c200 | r200 |  d200 |
| ACT-CL J0024.0-0444 |        ACT-CL J0024.0-0444 |   6.02486 |  -4.74157 | 0.387 | 105.50 |  3.20 |    False |   False |                            |                         |       | ACT-CL J0024.0-0444 |                    |                 |          |                   |  4.62 | 4.06 | 1.42 |  4.35 |
| ACT-CL J0428.1+0121 |                      55872 |  67.04847 |   1.35159 | 0.387 | 193.39 |  7.29 |    False |    True |                            |                         | 55872 | ACT-CL J0428.1+0121 |                    |                 |          |                   | 10.37 | 4.30 | 1.86 |  5.70 |
| ACT-CL J1105.6-0301 |        ACT-CL J1105.6-0301 | 166.40746 |  -3.03274 | 0.388 | 258.56 |  3.40 |    False |   False |                            |                         |       | ACT-CL J1105.6-0301 |                    |                 |          |                   |  4.90 | 4.07 | 1.45 |  4.44 |
| ACT-CL J2231.0-0551 |        ACT-CL J2231.0-0551 | 337.76244 |  -5.86254 | 0.388 |  59.03 |  4.15 |    False |   False |                            |                         |       | ACT-CL J2231.0-0551 |                    |                 |          |                   |  5.96 | 4.10 | 1.54 |  4.73 |
| ACT-CL J0119.1-0934 |                      64366 |  19.79940 |  -9.57579 | 0.388 | 144.71 |  3.87 |    False |   False |                            |                         | 64366 | ACT-CL J0119.1-0934 |                    |                 |          |                   |  5.57 | 4.09 | 1.51 |  4.63 |
| ACT-CL J2333.7-4631 |        ACT-CL J2333.7-4631 | 353.43134 | -46.52283 | 0.388 | 336.12 |  2.73 |    False |   False |                            |                         |       | ACT-CL J2333.7-4631 |                    |                 |          |                   |  3.93 | 4.05 | 1.34 |  4.12 |
| ACT-CL J0034.5+0225 |                      55117 |   8.62505 |   2.42285 | 0.388 | 114.40 |  8.12 |    False |    True |                            |                         | 55117 | ACT-CL J0034.5+0225 | PSZ2 G114.39-60.16 |                 |          |                   | 11.52 | 4.36 | 1.92 |  5.89 |
| ACT-CL J0506.1-2551 |        ACT-CL J0506.1-2551 |  76.54308 | -25.86529 | 0.388 | 227.28 |  3.34 |    False |   False |                            |                         |       | ACT-CL J0506.1-2551 |                    |                 |          |                   |  4.82 | 4.07 | 1.44 |  4.41 |
| ACT-CL J0220.6-3300 |        ACT-CL J0220.6-3300 |  35.16465 | -33.00004 | 0.388 | 235.29 |  3.13 |    False |   False |                            |                         |       | ACT-CL J0220.6-3300 |                    |                 |          |                   |  4.51 | 4.06 | 1.41 |  4.31 |
| ACT-CL J0522.8-4611 |                ABELL S0526 |  80.72080 | -46.19497 | 0.388 | 252.15 |  3.84 |    False |   False |                            |             ABELL S0526 |       | ACT-CL J0522.8-4611 |                    |                 |          |                   |  5.53 | 4.09 | 1.51 |  4.61 |
| ACT-CL J0421.3-2022 |                ABELL S0443 |  65.34230 | -20.37879 | 0.389 | 216.75 |  6.21 |    False |    True |                            |             ABELL S0443 | 73302 | ACT-CL J0421.3-2022 | PSZ2 G216.76-41.84 |                 |          |                   |  8.87 | 4.24 | 1.76 |  5.39 |
| ACT-CL J0050.5-1730 |        ACT-CL J0050.5-1730 |  12.63333 | -17.51246 | 0.389 | 121.64 |  3.79 |    False |   False |                            |                         |       | ACT-CL J0050.5-1730 |                    |                 |          |                   |  5.46 | 4.09 | 1.50 |  4.59 |
| ACT-CL J2240.9-3723 |        ACT-CL J2240.9-3723 | 340.24278 | -37.39149 | 0.389 |   4.15 |  3.71 |    False |   False |                            |                         |       | ACT-CL J2240.9-3723 |                    |                 |          |                   |  5.34 | 4.08 | 1.49 |  4.55 |
| ACT-CL J0429.1-4355 |        ACT-CL J0429.1-4355 |  67.29653 | -43.92707 | 0.389 | 248.98 |  3.17 |    False |   False |                            |                         |       | ACT-CL J0429.1-4355 |                    |                 |          |                   |  4.57 | 4.06 | 1.41 |  4.32 |
| ACT-CL J0417.3-2847 |        ACT-CL J0417.3-2847 |  64.34995 | -28.79369 | 0.389 | 227.63 |  3.57 |    False |   False |                            |                         |       | ACT-CL J0417.3-2847 |                    |                 |          |                   |  5.14 | 4.08 | 1.47 |  4.49 |
| ACT-CL J0333.2-5842 |        ACT-CL J0333.2-5842 |  53.32050 | -58.70502 | 0.390 | 272.78 |  3.25 |    False |   False |                            |                         |       | ACT-CL J0333.2-5842 |                    |                 |          |                   |  4.69 | 4.06 | 1.42 |  4.35 |
| ACT-CL J0050.2-4741 |                ABELL S0086 |  12.55409 | -47.69665 | 0.390 | 303.52 |  3.31 |    False |   False |                            |             ABELL S0086 |       | ACT-CL J0050.2-4741 |                    |                 |          |                   |  4.76 | 4.07 | 1.43 |  4.37 |
| ACT-CL J0611.3-5937 |        ACT-CL J0611.3-5937 |  92.82501 | -59.62920 | 0.390 | 268.55 |  3.40 |    False |   False |                            |                         |       | ACT-CL J0611.3-5937 | PSZ2 G268.51-28.14 |                 |          |                   |  4.90 | 4.07 | 1.45 |  4.41 |
| ACT-CL J0353.8-4658 |        ACT-CL J0353.8-4658 |  58.45503 | -46.97306 | 0.390 | 254.54 |  2.69 |    False |   False |                            |                         |       | ACT-CL J0353.8-4658 |                    |                 |          |                   |  3.87 | 4.05 | 1.34 |  4.08 |
| ACT-CL J1158.9-0244 |        ACT-CL J1158.9-0244 | 179.73174 |  -2.74583 | 0.390 | 277.92 |  3.67 |    False |   False |                            |                         |       | ACT-CL J1158.9-0244 |                    |                 |          |                   |  5.29 | 4.08 | 1.48 |  4.53 |
| ACT-CL J1632.8+0032 |        ACT-CL J1632.8+0032 | 248.21109 |   0.54729 | 0.390 |  15.98 |  3.33 |    False |   False |                            |                         |       | ACT-CL J1632.8+0032 |                    |                 |          |                   |  4.80 | 4.07 | 1.44 |  4.38 |
| ACT-CL J2158.5-0351 |                      63740 | 329.62935 |  -3.86194 | 0.391 |  54.60 |  6.41 |    False |    True |                            |                         | 63740 | ACT-CL J2158.5-0351 |                    |                 |          |                   |  9.14 | 4.25 | 1.78 |  5.43 |
| ACT-CL J0347.8-2332 |                ABELL S0391 |  56.96230 | -23.54797 | 0.391 | 217.89 |  5.11 |    False |    True |                            |             ABELL S0391 | 73192 | ACT-CL J0347.8-2332 |                    |                 |          |                   |  7.32 | 4.16 | 1.65 |  5.04 |
| ACT-CL J1344.5+0222 |        ACT-CL J1344.5+0222 | 206.13409 |   2.37582 | 0.391 | 332.37 |  4.62 |    False |   False |                            |                         |       | ACT-CL J1344.5+0222 | PSZ2 G332.36+62.19 |                 |          |                   |  6.63 | 4.14 | 1.60 |  4.87 |
| ACT-CL J1537.0+0209 |        ACT-CL J1537.0+0209 | 234.26014 |   2.16485 | 0.391 |   7.93 |  3.60 |    False |   False |                            |                         |       | ACT-CL J1537.0+0209 |                    |                 |          |                   |  5.19 | 4.08 | 1.47 |  4.49 |
| ACT-CL J0619.7-5802 |        ACT-CL J0619.7-5802 |  94.92600 | -58.03888 | 0.391 | 266.94 |  3.60 |    False |   False |                            |                         |       | ACT-CL J0619.7-5802 |                    |                 |          |                   |  5.18 | 4.08 | 1.47 |  4.49 |
| ACT-CL J0049.0-4729 |        ACT-CL J0049.0-4729 |  12.25271 | -47.49269 | 0.391 | 304.11 |  2.72 |    False |   False |                            |                         |       | ACT-CL J0049.0-4729 |                    |                 |          |                   |  3.92 | 4.05 | 1.34 |  4.09 |
| ACT-CL J0851.5+0452 |        ACT-CL J0851.5+0452 | 132.88886 |   4.88063 | 0.391 | 222.90 |  3.04 |    False |   False |                            |                         |       | ACT-CL J0851.5+0452 |                    |                 |          |                   |  4.38 | 4.06 | 1.39 |  4.24 |
| ACT-CL J0304.2-4921 |        ACT-CL J0304.2-4921 |  46.06105 | -49.35760 | 0.392 | 263.05 |  6.91 |    False |    True |                            |                         |       | ACT-CL J0304.2-4921 | PSZ2 G263.03-56.19 |                 |          |                   |  9.85 | 4.29 | 1.82 |  5.55 |
| ACT-CL J1258.8+0059 |        ACT-CL J1258.8+0059 | 194.71398 |   0.99720 | 0.392 | 307.14 |  3.12 |    False |   False |                            |                         |       | ACT-CL J1258.8+0059 |                    |                 |          |                   |  4.49 | 4.06 | 1.40 |  4.27 |
| ACT-CL J0151.6-2859 |                      77013 |  27.90433 | -28.99596 | 0.392 | 224.45 |  5.92 |    False |    True |                            |                         | 77013 | ACT-CL J0151.6-2859 | PSZ2 G224.40-76.54 |                 |          |                   |  8.46 | 4.22 | 1.73 |  5.28 |
| ACT-CL J2342.9-4714 |        ACT-CL J2342.9-4714 | 355.74974 | -47.24485 | 0.392 | 332.11 |  3.45 |    False |   False |                            |                         |       | ACT-CL J2342.9-4714 |                    |                 |          |                   |  4.97 | 4.07 | 1.45 |  4.42 |
| ACT-CL J1258.4+0043 |        ACT-CL J1258.4+0043 | 194.62082 |   0.73333 | 0.393 | 306.89 |  3.55 |    False |   False |                            |                         |       | ACT-CL J1258.4+0043 |                    |                 |          |                   |  5.11 | 4.08 | 1.46 |  4.45 |
| ACT-CL J1423.9+0420 |        ACT-CL J1423.9+0420 | 215.97976 |   4.33916 | 0.393 | 351.07 |  3.45 |    False |   False |                            |                         |       | ACT-CL J1423.9+0420 |                    |                 |          |                   |  4.98 | 4.07 | 1.45 |  4.41 |
| ACT-CL J0255.9-4655 |        ACT-CL J0255.9-4655 |  43.98348 | -46.92919 | 0.393 | 260.31 |  2.65 |    False |   False |                            |                         |       | ACT-CL J0255.9-4655 |                    |                 |          |                   |  3.81 | 4.05 | 1.33 |  4.03 |
| ACT-CL J0227.3-2411 |        ACT-CL J0227.3-2411 |  36.82892 | -24.19904 | 0.393 | 210.58 |  3.76 |    False |   False |                            |                         |       | ACT-CL J0227.3-2411 |                    |                 |          |                   |  5.42 | 4.09 | 1.49 |  4.53 |
| ACT-CL J0351.7-5637 |        ACT-CL J0351.7-5637 |  57.94148 | -56.62490 | 0.394 | 268.40 |  3.51 |    False |   False |                            |                         |       | ACT-CL J0351.7-5637 |                    |                 |          |                   |  5.06 | 4.08 | 1.46 |  4.43 |
| ACT-CL J2030.8-5638 |        ACT-CL J2030.8-5638 | 307.71795 | -56.63367 | 0.394 | 340.97 |  3.92 |    False |   False |                            |                         |       | ACT-CL J2030.8-5638 |                    |                 |          |                   |  5.63 | 4.10 | 1.51 |  4.59 |
| ACT-CL J0244.4-1550 |        ACT-CL J0244.4-1550 |  41.11664 | -15.84174 | 0.394 | 195.45 |  3.84 |    False |   False |                            |                         |       | ACT-CL J0244.4-1550 |                    |                 |          |                   |  5.52 | 4.09 | 1.50 |  4.56 |
| ACT-CL J2150.3-0847 |        ACT-CL J2150.3-0847 | 327.59096 |  -8.79220 | 0.395 |  47.40 |  5.55 |    False |    True |                            |                         |       | ACT-CL J2150.3-0847 |                    |                 |          |                   |  7.94 | 4.20 | 1.69 |  5.13 |
| ACT-CL J1200.8-0328 |        ACT-CL J1200.8-0328 | 180.21459 |  -3.46872 | 0.395 | 279.24 |  2.99 |    False |   False |                            |                         |       | ACT-CL J1200.8-0328 |                    |                 |          |                   |  4.31 | 4.06 | 1.38 |  4.19 |
| ACT-CL J0115.3-5958 |        ACT-CL J0115.3-5958 |  18.83027 | -59.98010 | 0.396 | 297.46 |  4.52 |    False |   False |                            |                         |       | ACT-CL J0115.3-5958 |                    |                 |          |                   |  6.49 | 4.13 | 1.58 |  4.80 |
| ACT-CL J0116.6-5046 |                 ABELL 2893 |  19.16522 | -50.77351 | 0.396 | 293.15 |  2.97 |    False |   False |                            |              ABELL 2893 | 91331 | ACT-CL J0116.6-5046 | PSZ2 G293.01-65.78 |                 |          |                   |  4.28 | 4.05 | 1.38 |  4.17 |
| ACT-CL J1100.6-0234 |                      57452 | 165.15981 |  -2.57375 | 0.396 | 256.60 |  5.92 |    False |    True |                            |                         | 57452 | ACT-CL J1100.6-0234 |                    |                 |          |                   |  8.47 | 4.22 | 1.73 |  5.24 |
| ACT-CL J0416.1-2404 |          MACS J0416.1-2403 |  64.03807 | -24.07134 | 0.396 | 221.09 | 10.52 |     True |   False |          MACS J0416.1-2403 |                         |       | ACT-CL J0416.1-2404 | PSZ2 G221.06-44.05 |                 |          |                   | 14.83 | 4.54 | 2.09 |  6.31 |
| ACT-CL J0205.1-4125 |        ACT-CL J0205.1-4125 |  31.29900 | -41.43079 | 0.396 | 261.06 |  3.62 |    False |   False |                            |                         |       | ACT-CL J0205.1-4125 |                    |                 |          |                   |  5.22 | 4.08 | 1.47 |  4.46 |
| ACT-CL J1538.7+0430 |        ACT-CL J1538.7+0430 | 234.69689 |   4.51010 | 0.396 |  10.93 |  2.57 |    False |   False |                            |                         |       | ACT-CL J1538.7+0430 |                    |                 |          |                   |  3.70 | 4.04 | 1.31 |  3.97 |
| ACT-CL J0034.5-4318 |        ACT-CL J0034.5-4318 |   8.63080 | -43.31605 | 0.396 | 313.79 |  2.71 |    False |   False |                            |                         |       | ACT-CL J0034.5-4318 |                    |                 |          |                   |  3.91 | 4.05 | 1.34 |  4.04 |
| ACT-CL J2355.3-5436 |        ACT-CL J2355.3-5436 | 358.84159 | -54.60833 | 0.397 | 319.57 |  2.81 |    False |   False |                            |                         |       | ACT-CL J2355.3-5436 |                    |                 |          |                   |  4.05 | 4.05 | 1.35 |  4.09 |
| ACT-CL J0456.7-3836 |        ACT-CL J0456.7-3836 |  74.17677 | -38.60504 | 0.397 | 242.20 |  4.58 |    False |   False |                            |                         |       | ACT-CL J0456.7-3836 |                    |                 |          |                   |  6.58 | 4.14 | 1.59 |  4.81 |
| ACT-CL J0433.5-4942 |        ACT-CL J0433.5-4942 |  68.37911 | -49.71667 | 0.397 | 256.78 |  2.75 |    False |   False |                            |                         |       | ACT-CL J0433.5-4942 |                    |                 |          |                   |  3.97 | 4.05 | 1.34 |  4.06 |
| ACT-CL J0116.5-0322 |        ACT-CL J0116.5-0322 |  19.12929 |  -3.38333 | 0.397 | 138.18 |  2.34 |    False |   False |                            |                         |       | ACT-CL J0116.5-0322 |                    |                 |          |                   |  3.37 | 4.04 | 1.27 |  3.84 |
| ACT-CL J0034.8-3411 |        ACT-CL J0034.8-3411 |   8.70233 | -34.19854 | 0.397 | 328.72 |  2.84 |    False |   False |                            |                         |       | ACT-CL J0034.8-3411 |                    |                 |          |                   |  4.10 | 4.05 | 1.36 |  4.10 |
| ACT-CL J2329.1-1317 |        ACT-CL J2329.1-1317 | 352.28675 | -13.29830 | 0.397 |  64.58 |  5.70 |    False |    True |                            |                         |       | ACT-CL J2329.1-1317 |                    |                 |          |                   |  8.16 | 4.21 | 1.71 |  5.16 |
| ACT-CL J2241.2-4555 |        ACT-CL J2241.2-4555 | 340.30278 | -45.92281 | 0.397 | 348.11 |  3.03 |    False |   False |                            |                         |       | ACT-CL J2241.2-4555 |                    |                 |          |                   |  4.37 | 4.06 | 1.39 |  4.19 |
| ACT-CL J0336.8-3929 |        ACT-CL J0336.8-3929 |  54.20868 | -39.49421 | 0.397 | 243.56 |  6.20 |    False |    True |                            |                         |       | ACT-CL J0336.8-3929 |                    |                 |          |                   |  8.85 | 4.24 | 1.76 |  5.30 |
| ACT-CL J0217.8-2511 |        ACT-CL J0217.8-2511 |  34.45997 | -25.18658 | 0.398 | 212.09 |  3.60 |    False |   False |                            |                         |       | ACT-CL J0217.8-2511 |                    |                 |          |                   |  5.18 | 4.08 | 1.47 |  4.43 |
| ACT-CL J0309.3-0000 |        ACT-CL J0309.3-0000 |  47.34551 |  -0.01138 | 0.398 | 179.37 |  3.89 |    False |   False |                            |                         |       | ACT-CL J0309.3-0000 |                    |                 |          |                   |  5.59 | 4.10 | 1.51 |  4.54 |
| ACT-CL J1357.1-0111 |        ACT-CL J1357.1-0111 | 209.28353 |  -1.19177 | 0.398 | 334.74 |  4.47 |    False |   False |                            |                         |       | ACT-CL J1357.1-0111 |                    |                 |          |                   |  6.42 | 4.13 | 1.58 |  4.75 |
| ACT-CL J2330.5-0419 |        ACT-CL J2330.5-0419 | 352.63120 |  -4.31683 | 0.398 |  79.14 |  3.05 |    False |   False |                            |                         |       | ACT-CL J2330.5-0419 |                    |                 |          |                   |  4.39 | 4.06 | 1.39 |  4.19 |
| ACT-CL J0259.9-1023 |        ACT-CL J0259.9-1023 |  44.98616 | -10.39441 | 0.399 | 190.19 |  3.78 |    False |   False |                            |                         |       | ACT-CL J0259.9-1023 |                    |                 |          |                   |  5.43 | 4.09 | 1.49 |  4.49 |
| ACT-CL J2222.9-0145 |        ACT-CL J2222.9-0145 | 335.74418 |  -1.75364 | 0.399 |  62.07 |  4.63 |    False |    True |                            |                         |       | ACT-CL J2222.9-0145 |                    |                 |          |                   |  6.65 | 4.14 | 1.59 |  4.80 |
| ACT-CL J0429.6-0253 |        ACT-CL J0429.6-0253 |  67.40563 |  -2.88401 | 0.399 | 197.84 |  3.87 |    False |   False |                            |                         |       | ACT-CL J0429.6-0253 |                    |                 |          |                   |  5.57 | 4.10 | 1.50 |  4.53 |
| ACT-CL J1020.1-0013 |        ACT-CL J1020.1-0013 | 155.02772 |  -0.21937 | 0.400 | 243.59 |  2.75 |    False |   False |                            |                         |       | ACT-CL J1020.1-0013 |                    |                 |          |                   |  3.96 | 4.05 | 1.34 |  4.04 |
| ACT-CL J0352.1-4031 |        ACT-CL J0352.1-4031 |  58.04411 | -40.52321 | 0.400 | 244.70 |  3.33 |    False |   False |                            |                         |       | ACT-CL J0352.1-4031 |                    |                 |          |                   |  4.79 | 4.07 | 1.43 |  4.30 |
| ACT-CL J0316.3-1137 |                 ABELL 0425 |  49.08446 | -11.62835 | 0.400 | 195.58 |  4.54 |    False |   False |                            |              ABELL 0425 |       | ACT-CL J0316.3-1137 |                    |                 |          |                   |  6.52 | 4.14 | 1.58 |  4.76 |
| ACT-CL J0240.6-5946 |        ACT-CL J0240.6-5946 |  40.15830 | -59.76678 | 0.400 | 280.70 |  6.38 |    False |    True |                            |                         |       | ACT-CL J0240.6-5946 | PSZ2 G280.76-52.30 |                 |          |                   |  9.11 | 4.26 | 1.77 |  5.32 |
| ACT-CL J0014.2-3348 |        ACT-CL J0014.2-3348 |   3.55036 | -33.80140 | 0.401 | 350.89 |  3.36 |    False |   False |                            |                         |       | ACT-CL J0014.2-3348 |                    |                 |          |                   |  4.85 | 4.07 | 1.43 |  4.31 |
| ACT-CL J1352.6+0441 |        ACT-CL J1352.6+0441 | 208.15388 |   4.68442 | 0.401 | 338.65 |  3.15 |    False |   False |                            |                         |       | ACT-CL J1352.6+0441 |                    |                 |          |                   |  4.54 | 4.06 | 1.40 |  4.21 |
| ACT-CL J0100.2+0151 |        ACT-CL J0100.2+0151 |  15.05078 |   1.85290 | 0.401 | 127.44 |  2.67 |    False |   False |                            |                         |       | ACT-CL J0100.2+0151 |                    |                 |          |                   |  3.85 | 4.05 | 1.33 |  3.99 |
| ACT-CL J0140.0-3410 |        ACT-CL J0140.0-3410 |  25.01968 | -34.17749 | 0.401 | 249.90 |  5.96 |    False |    True |                            |                         |       | ACT-CL J0140.0-3410 |                    |                 |          |                   |  8.51 | 4.23 | 1.73 |  5.19 |
| ACT-CL J2351.8-0900 |        ACT-CL J2351.8-0900 | 357.96685 |  -9.00844 | 0.402 |  82.31 |  3.51 |    False |   False |                            |                         |       | ACT-CL J2351.8-0900 | PSZ2 G082.31-67.00 |                 |          |                   |  5.06 | 4.08 | 1.45 |  4.36 |
| ACT-CL J0447.5-5143 |        ACT-CL J0447.5-5143 |  71.87688 | -51.72642 | 0.402 | 259.11 |  2.83 |    False |   False |                            |                         |       | ACT-CL J0447.5-5143 |                    |                 |          |                   |  4.08 | 4.05 | 1.35 |  4.06 |
| ACT-CL J2332.4-5358 |        ACT-CL J2332.4-5358 | 353.10512 | -53.97436 | 0.402 | 325.97 |  5.65 |    False |    True |                            |                         |       | ACT-CL J2332.4-5358 | PSZ2 G325.99-59.48 |                 |          |                   |  8.09 | 4.21 | 1.70 |  5.10 |
| ACT-CL J1350.6-0248 |        ACT-CL J1350.6-0248 | 207.65428 |  -2.81571 | 0.402 | 330.72 |  4.10 |    False |   False |                            |                         |       | ACT-CL J1350.6-0248 |                    |                 |          |                   |  5.89 | 4.11 | 1.53 |  4.58 |
| ACT-CL J0112.4+0333 |                      50931 |  18.11665 |   3.55442 | 0.403 | 133.13 |  3.15 |    False |   False |                            |                         | 50931 | ACT-CL J0112.4+0333 |                    |                 |          |                   |  4.53 | 4.06 | 1.40 |  4.20 |
| ACT-CL J0200.4-0839 |        ACT-CL J0200.4-0839 |  30.10559 |  -8.65560 | 0.403 | 167.59 |  2.53 |    False |   False |                            |                         |       | ACT-CL J0200.4-0839 |                    |                 |          |                   |  3.64 | 4.04 | 1.30 |  3.90 |
| ACT-CL J0400.5-4324 |        ACT-CL J0400.5-4324 |  60.12908 | -43.40411 | 0.403 | 248.86 |  2.72 |    False |   False |                            |                         |       | ACT-CL J0400.5-4324 |                    |                 |          |                   |  3.92 | 4.05 | 1.34 |  4.00 |
| ACT-CL J0144.4-0738 |        ACT-CL J0144.4-0738 |  26.11429 |  -7.64406 | 0.403 | 158.18 |  3.81 |    False |   False |                            |                         |       | ACT-CL J0144.4-0738 |                    |                 |          |                   |  5.49 | 4.09 | 1.49 |  4.47 |
| ACT-CL J0144.9-0731 |        ACT-CL J0144.9-0731 |  26.24438 |  -7.53124 | 0.403 | 158.32 |  3.49 |    False |   False |                            |                         |       | ACT-CL J0144.9-0731 |                    |                 |          |                   |  5.03 | 4.08 | 1.45 |  4.34 |
| ACT-CL J0036.3-3503 |        ACT-CL J0036.3-3503 |   9.09994 | -35.05410 | 0.403 | 324.09 |  2.39 |    False |   False |                            |                         |       | ACT-CL J0036.3-3503 |                    |                 |          |                   |  3.45 | 4.04 | 1.28 |  3.83 |
| ACT-CL J0211.1-2032 |        ACT-CL J0211.1-2032 |  32.79543 | -20.53603 | 0.403 | 197.32 |  3.70 |    False |   False |                            |                         |       | ACT-CL J0211.1-2032 |                    |                 |          |                   |  5.32 | 4.09 | 1.48 |  4.42 |
| ACT-CL J2229.5-3632 |                 ABELL 3882 | 337.39857 | -36.53826 | 0.403 |   6.53 |  5.60 |    False |    True |                            |              ABELL 3882 |       | ACT-CL J2229.5-3632 |                    |                 |          |                   |  8.02 | 4.21 | 1.69 |  5.07 |
| ACT-CL J0349.1-4741 |        ACT-CL J0349.1-4741 |  57.29720 | -47.69430 | 0.404 | 255.91 |  2.59 |    False |   False |                            |                         |       | ACT-CL J0349.1-4741 |                    |                 |          |                   |  3.73 | 4.05 | 1.31 |  3.93 |
| ACT-CL J2341.8-0744 |        ACT-CL J2341.8-0744 | 355.46151 |  -7.73360 | 0.404 |  79.36 |  4.23 |    False |   False |                            |                         |       | ACT-CL J2341.8-0744 |                    |                 |          |                   |  6.07 | 4.12 | 1.54 |  4.62 |
| ACT-CL J0224.2-4253 |        ACT-CL J0224.2-4253 |  36.05761 | -42.89702 | 0.404 | 258.93 |  2.32 |    False |   False |                            |                         |       | ACT-CL J0224.2-4253 |                    |                 |          |                   |  3.34 | 4.04 | 1.27 |  3.78 |
| ACT-CL J2200.5+0444 |        ACT-CL J2200.5+0444 | 330.14993 |   4.73506 | 0.404 |  64.01 |  4.46 |    False |   False |                            |                         |       | ACT-CL J2200.5+0444 |                    |                 |          |                   |  6.41 | 4.13 | 1.57 |  4.70 |
| ACT-CL J2148.6-5518 |        ACT-CL J2148.6-5518 | 327.17087 | -55.31163 | 0.404 | 339.42 |  3.69 |    False |   False |                            |                         |       | ACT-CL J2148.6-5518 |                    |                 |          |                   |  5.32 | 4.09 | 1.48 |  4.42 |
| ACT-CL J1438.9+0456 |        ACT-CL J1438.9+0456 | 219.74273 |   4.93804 | 0.404 | 356.83 |  1.93 |    False |   False |                            |                         |       | ACT-CL J1438.9+0456 |                    |                 |          |                   |  2.78 | 4.05 | 1.19 |  3.55 |
| ACT-CL J1619.4-0154 |        ACT-CL J1619.4-0154 | 244.85735 |  -1.90494 | 0.405 |  11.44 |  5.99 |    False |    True |                            |                         |       | ACT-CL J1619.4-0154 |                    |                 |          |                   |  8.55 | 4.23 | 1.73 |  5.17 |
| ACT-CL J0044.5-3201 |        ACT-CL J0044.5-3201 |  11.12567 | -32.01921 | 0.405 | 319.64 |  3.44 |    False |   False |                            |                         |       | ACT-CL J0044.5-3201 |                    |                 |          |                   |  4.96 | 4.08 | 1.44 |  4.31 |
| ACT-CL J0135.0-1422 |        ACT-CL J0135.0-1422 |  23.76251 | -14.37924 | 0.405 | 163.67 |  3.79 |    False |   False |                            |                         |       | ACT-CL J0135.0-1422 |                    |                 |          |                   |  5.45 | 4.09 | 1.49 |  4.45 |
| ACT-CL J0341.7-3909 |        ACT-CL J0341.7-3909 |  55.43345 | -39.15440 | 0.405 | 242.82 |  3.74 |    False |   False |                            |                         |       | ACT-CL J0341.7-3909 |                    |                 |          |                   |  5.38 | 4.09 | 1.48 |  4.43 |
| ACT-CL J0354.2-5904 |        ACT-CL J0354.2-5904 |  58.56658 | -59.07954 | 0.405 | 271.42 |  3.95 |    False |   False |                            |                         |       | ACT-CL J0354.2-5904 |                    |                 |          |                   |  5.68 | 4.10 | 1.51 |  4.50 |
| ACT-CL J0159.8-0849 |                      64550 |  29.95932 |  -8.83065 | 0.405 | 167.59 |  9.41 |     True |   False |                            |                         | 64550 | ACT-CL J0159.8-0849 | PSZ2 G167.66-65.59 |                 |          |                   | 13.30 | 4.48 | 2.00 |  5.98 |
| ACT-CL J0818.4+0310 |        ACT-CL J0818.4+0310 | 124.62083 |   3.16940 | 0.406 | 220.28 |  3.04 |    False |   False |                            |                         |       | ACT-CL J0818.4+0310 |                    |                 |          |                   |  4.38 | 4.06 | 1.38 |  4.12 |
| ACT-CL J0209.6+0222 |        ACT-CL J0209.6+0222 |  32.40553 |   2.37788 | 0.406 | 158.57 |  4.01 |    False |   False |                            |                         |       | ACT-CL J0209.6+0222 |                    |                 |          |                   |  5.76 | 4.11 | 1.52 |  4.51 |
| ACT-CL J0156.4-5424 |        ACT-CL J0156.4-5424 |  29.11391 | -54.41110 | 0.407 | 283.78 |  2.90 |    False |   False |                            |                         |       | ACT-CL J0156.4-5424 |                    |                 |          |                   |  4.17 | 4.05 | 1.36 |  4.05 |
| ACT-CL J0544.4-5750 |        ACT-CL J0544.4-5750 |  86.12262 | -57.83814 | 0.407 | 266.22 |  2.93 |    False |   False |                            |                         |       | ACT-CL J0544.4-5750 |                    |                 |          |                   |  4.22 | 4.06 | 1.37 |  4.07 |
| ACT-CL J2357.5-1106 |        ACT-CL J2357.5-1106 | 359.39665 | -11.11543 | 0.407 |  82.01 |  5.28 |    False |    True |                            |                         |       | ACT-CL J2357.5-1106 |                    |                 |          |                   |  7.55 | 4.19 | 1.66 |  4.94 |
| ACT-CL J0054.3-4046 |        ACT-CL J0054.3-4046 |  13.58758 | -40.77500 | 0.407 | 300.60 |  2.52 |    False |   False |                            |                         |       | ACT-CL J0054.3-4046 |                    |                 |          |                   |  3.63 | 4.04 | 1.30 |  3.86 |
| ACT-CL J2337.3-0639 |        ACT-CL J2337.3-0639 | 354.34726 |  -6.66398 | 0.407 |  78.90 |  2.65 |    False |   False |                            |                         |       | ACT-CL J2337.3-0639 |                    |                 |          |                   |  3.81 | 4.05 | 1.32 |  3.93 |
| ACT-CL J2114.9-5518 |        ACT-CL J2114.9-5518 | 318.74443 | -55.30832 | 0.407 | 341.44 |  3.31 |    False |   False |                            |                         |       | ACT-CL J2114.9-5518 |                    |                 |          |                   |  4.77 | 4.07 | 1.42 |  4.23 |
| ACT-CL J2322.9-0549 |        ACT-CL J2322.9-0549 | 350.73340 |  -5.82351 | 0.407 |  74.30 |  2.78 |    False |   False |                            |                         |       | ACT-CL J2322.9-0549 |                    |                 |          |                   |  4.00 | 4.05 | 1.34 |  3.99 |
